digest,character,resources,first_resource,first_slot
a4f81cf8e75474c4f50a3b371993b2924c449bd6,頂,26,39,327
a5412b9b0cd2b9153c8afeaca44bc109c74460ac,サ,51,33,166
a58ad3f05ee185f4b96d57d6a11f7c374f24a1b4,弓,25,45,95
a5ae262c56fd0fc34a96f4e763ca93f6178373ec,薄,6,29,264
a5b6df3e75aea7c046ca5a738a72f1911499a98c,げ,1,10,263
a5c8340cb88544a5c1aac4e359690215f857582a,）,10,1195,30
a5d553cf017d7cbf415f7b6515b0861c0fd0f9f1,永,27,39,766
a5d685fac85fc80684eda772b50b1b10b4cd2be8,次,29,35,184
a5fa37b458f3e6892230262aa150091ce3a713d1,射,10,185,8
a6373f8dee20211007a76d219b9b0894f2bd34ae,キ,78,10,176
a67c4eb458c2bb00b5b6d50fd5071a6712d0dab4,古,4,641,787
a6d026db6db6fb218786f123fb62c08b59986a24,陰,22,33,158
a6fc0864eb7d85debe59c97686a54195319a02d4,破,25,39,726
a730f457d71c7cc7db39ffe0cc4a70f30eed044a,弓,14,75,154
a7439c1992fb047fce09cb2a5592d3b233cf7a4c,数,25,43,353
a75fa7a4ac6a493243cca6deef359a4f4f64cc10,A,7,643,101
a76ae853ebc5ea61d2473d21b2350b424a8ffd2f,渦,5,641,1022
a799e9352ec677d44a2079c1dfa01b16ff7f37ba,予,1,650,874
a7a404a2591e86e35fe295527f825339fb8e1a34,解,14,49,1242
a7e64bd8831eddb29da49ad7663b7e0b371ae17f,狂,4,29,298
a7f163a5e9ad75f12130735f12a7b3170a3e414a,広,25,37,13
a80dd61ba5a62ed5c4ec11ee0a48dc3cd653b491,拡,1,650,1135
a85ffda868a36317aac4dade03d905ae8ccb3a70,想,24,39,896
a86aaec6a476e3bd3fee216218724afdc52e42fe,角,24,39,738
a8787572f018ce43e8d07e158d7c9db71fa29e5d,困,31,33,170
a887a9216b743e08df34e4f927e2fed830989ef8,掘,4,29,218
a88b4943abe4a572aa3b6d7995494db127fe87c9,剣,46,33,173
a8bc76149607469fb13cc544536fb2f0134e1715,被,23,33,107
a8c3cea2b52757fdb6377b7886dc1d3254090c3a,粘,6,641,391
a8d6e11d812f23048a8fffcc2699650d607ce79f,貧,1,650,1232
a8db51eca01cc68bfec0738004922faa1a13b6fc,「,6,167,56
a8dc3b282d5160b602471b0a54266bc96efa4d7d,疑,1,650,994
a8f69bd4f7bd1b71402d424e7d0e7dd09031329d,半,10,95,241
a903c90e72bcb6106b7788ff0728fafac65dba28,に,178,24,68
a92605e5c91d160956e34280b24e227a8ac0ced4,邪,25,33,297
a926d3f44972f6f3b3b76f97538daaf43df1641d,首,23,39,787
a9518490d136a4c519c1cc49a857bbf372fcba5c,ぶ,14,29,216
a972b837810ad269eb0c995c5d3819c443e5551d,K,2,10,146
a989e708309d991a736f69be5754aec64c1543e4,如,23,39,718
a991248b28d30c60a42638e0aa4120154fab181b,陥,5,49,194
a99577d9e64d7a12f3f6c651383b760a6c77afa2,恥,1,650,1274
a997de689113395fdca9b0612cd964c3851fe417,剥,2,647,680
a998676421c7a08c9eb8ed218a2bd7e33869c90f,押,16,10,174
a9b2b38defe210bc24da727e29283a07b5adc43f,復,27,33,144
a9e9e75908e855dc5133c0fd917a1b83c3030692,獣,24,39,790
aa1e4f857553bc2c14b30ba028c89e4c8cc037fb,奇,5,641,875
aa2fad92c329cf8794b0e4507b3925bbfc53b61b,C,10,10,125
aa4e9584d0955208ce7d68723f4834ffbe9b4b0c,紺,42,39,986
aa9e05a6f36e6d22ea74485b0944f9d822ed1062,投,23,39,703
aaa6252228929425ea96e76989cbc9f1a04da8a3,ザ,165,29,76
aae2a0f863333a4f531d79f1addc910bdca648b2,上,33,10,66
ab0268359e572cec91d07c1f60579bd8e2bab4c3,O,5,645,6
ab4958bca84b4015d89e181595a37235376a2727,異,28,39,848
ab58806577e7b36eb93219862ed36734352122df,族,31,39,813
abec43a45ef75ff08930e6b302d771738a7ff463,ン,310,10,39
abefbe140a7e1057736a9f45f9238e739364ddb2,卑,6,641,410
abff1c07831028f3adb35d3fb3d228fca7c3049b,端,25,33,196
ac19e6cdf5b065221b898c39a85400b4e6a7de7d,刻,6,641,408
ac2642bfcaeda71ad8ab6e1cee30c28e54fd99d2,レ,212,10,3
ac30a6be68fe31ab738648849b03d86b746a75ed,品,33,35,116
ac8585e03141d73b7a80561e705e71ef55aae800,辺,6,641,783
acc62f04c12fe1c41b5bc8edaa55bb459b7efc57,ミ,143,24,98
acc6eb6a6d1e4241c4b476672dad0ba02338ef57,味,41,35,312
acf85de3f52641ee32e3846514c614523220e7b0,錬,15,43,175
ad1822251fcb892581122e08ad5348c2dc0db7a0,ク,68,35,126
ad2f3759a94c882198da05948101faaea83012e8,館,15,29,13
ad4dcb0b905e00c9405d3045fb8c57eacddcaa6f,身,12,49,133
ad55e63680c610302fc4e95a2a8d058daffc87f0,掛,2,647,650
ad7a178d480aa2b4c0e64ff53fc48fa197d64a28,ニ,78,24,96
adc682b17b4a2486f7c199e4c648771caf73cfe3,談,1,650,1063
adcab94cd7242233ab68da6532b1655ae68cec35,着,12,49,1210
adcd4fe1a244a8604c4eb0805decbaef84bdc0fe,塔,32,29,79
addcb48275064bcefa9be06ad0e79863f3c1715b,認,6,167,101
ae04c8adc2950765de784e149476163534f973fa,中,23,29,204
ae081e422b23beaac28e2a2156f4a258b49a0bd9,表,14,10,7
ae1070fbe4740191f2eea74f32e869017cfb12d1,水,101,29,37
ae189e1de6a3c5efe2a189d2c3567501647f580d,第,24,39,279
ae3cf43c4ce1a5d4317d618d75903702cff29812,将,2,75,150
ae4b419ba2d2cb42c81475714bf073ef2c3bfdb1,性,38,39,673
ae6dcc17a6b08252e5616fed11fc312569a7c4d4,家,37,33,246
ae6fc129246bae71f32303c377d9241770608835,遇,1,650,842
ae80530b9a9f1acd2836f50eac09be7db3ceed14,体,75,33,141
aea2825fc4e272e0ba37f2197099b363b0f9bf6b,時,61,39,186
aeb1996b3f5e001089a03fd5e577785b9312ca2d,狭,38,445,4
aeba61227ea48c96eb69678e8385f3b2b55b4184,微,2,115,116
aecbcb92fa1eda3879da54f5e4a39b3ce944144e,直,10,31,68
aedd5c23c9e2c28c4ce6046a85bbe03600d717e1,噂,43,33,221
aee34f7c614a2f257798abba1c74d96b7c39fa37,内,32,39,898
af03ce30e1e030c0bda6f325987a076153ad1e99,光,25,24,93
af11cf540f51e719d01b1e85fa07205d1b5d9165,ウ,149,29,34
af56b2ebec60a5533f6098dda76ff31fca6b86ca,虚,8,641,400
af5da2b2b1bd15178c5a4e69a4df27f978c134d3,雄,22,39,492
af8215fe7dd46de0bb991c80d05d5e46d88ca12c,約,22,39,474
af836307f0026afcff424f8abf4077ac0b0dfa99,挑,24,39,891
af8f2578db69c70fc404fc588254ee40a01ed35f,淡,1,650,1028
af920694f7d751f16bb7001d0c111d1aae9de19d,乱,25,39,347
afad013eec550965b5f5c4c89c20b211247f7203,オ,1,10,288
afae013bd7c19e64bf7ddade120fed084f7b96e7,継,5,29,229
b00443e4a7ea44b165e5fb7df1d2f12fa0fe77a5,悪,40,39,232
b0545007cd546ed6a7ebae63ae2b1bead4ae9b9f,亘,1,650,857
b064fdf1d3ca6e32c56b7f1749f960d7f51446e2,考,5,49,97
b071d95be292afc9092f694b7699478f477b41b6,知,24,29,314
b072543713f21620823b0c7b22582233734feb13,約,6,641,422
b084cc6d3b50d9723c2e69c6e37b1cc15d6ae399,、,38,10,87
b08fd42b809e53633d651c2f35ae4a3bd06e708b,々,13,29,284
b12106dc73f08f6a45d68dba7f43a7654f285110,a,9,10,27
b12a08c6faae1eee2756dcc92918d2915ab20f57,拷,1,650,1270
b12f80520645cb5fffdc1f7f446e7a80ec099259,化,35,31,75
b15ceeb16ef2063a7ce62e42bde9b5ef2ad77d52,試,1,650,1314
b16cd4a6b8837dd68aa97cc334a3f4166a3b54f8,築,1,29,272
b1c149e640ac303683082a982c31365db5169fd2,薙,2,647,663
b1c1aad85a97ef74526a9b3d82195ec19717d743,必,62,39,167
b1c684ca2fdb59d9eddbf5b5810cd46350e46cf9,能,53,39,657
b2105cfff9c61d7c14134774eeb3f4434334d694,売,30,35,125
b21499f8389d3c4eae6945585dd77c97c667e9be,秒,1,10,64
b24a24aabb28c007ec8593fe844bb88abeaeed7e,虫,23,39,828
b25b2a888a9d53fbf9eb5bd673892e2a812e77dc,未,24,39,209
b25e33f3ceda4b77dd2cd1cfe26c2998d6eb3e92,お,140,24,73
b267d2ff3a40b8954141338da1029bc5b0135f58,軍,29,35,288
b26cb5c0f5186153671c84e16b3d7b83f17ae18a,畏,4,641,737
b274d30f9fcadcfe1f235a11f713b5af67ec4d75,至,4,29,303
b27ddb05a20a12057893501f7afdc113c7f12f86,敗,9,49,1203
b29aa5609c98dca8fc9e9dca730762a1ee1e9b06,驚,28,37,189
b2c43100c414e6fe5375df064b9c5eda157050ea,繋,22,33,134
b2c937e4070b6bfadfc5731b53fc53d5caba452c,ら,1,10,233
b2da75dab1771c6d14e00becb3c948273c5863a1,溶,2,29,236
b316d6d478885265ab2c6aa9a9cff5acab4e0c5b,C,5,645,16
b32c99d54959ef1ac82c6a0d957e7bb1c7855b05,参,25,39,521
b3754106447b0ac5efe7f019c597da527165e002,も,30,10,69
b37f41a30481f0292ea0cc4699b7ded0563d661a,ご,15,10,105
b38b0ec6f4221b8d42aa1444a562744c80d044a0,D,10,10,159
b3a7a281b360a181ef8fceebebcd5bf0cd85814e,復,16,49,105
b3dd450f2f40782d54e1e1eb612e77ba8094d436,頂,2,29,166
b3fcdffedf79230562478cfc2a24bb5b93cd9b75,ッ,250,10,4
b431db9b426375c1c6d034f99fab3bb0c23590f3,林,23,29,48
b4325c0aa21264faaed5742cf0e040492ccf7aeb,謝,27,39,832
b43dcd2aca5b62cecba3fecfb0649c87ae0a9132,年,41,33,309
b450d971b2b0d033f97238f2c7284653d866db56,幻,7,313,250
b463c03397709c494517c8e1e22014fa4ea9a3b0,寂,22,37,196
b498074009cf6db8d44ed7e6c4aa4efe059baee8,ま,155,33,58
b4a3120bef32b249aed1546f203c6164e7de1249,艦,1,650,1276
b4ae8d8623d16b5596ebe2e945dfa4a8176d7e2d,ヴ,61,33,286
b4af864990b868f27db72685e5ee1e2c51aff755,詮,24,39,359
b4b0c584bed8f2247152ecd80b6f2beeb5d9b5d6,花,9,89,55
b4d59519f857cbaae90b5b4bde0861312b1cd1ec,h,6,644,354
b4da4d2f86b83c642c36d90b2abe9b299c8f32b9,控,1,650,1004
b4e4b3a33d41ada643c55d5914ef174d6e8a3bef,第,7,49,56
b52c5fd2556b51629cc1f60005b8476c75a71079,孫,1,650,1120
b52e61088bb12349d60a57e2781cc42b3934af4a,槍,25,53,137
b540d347dde47f90f174129847d11ac02902cbbd,右,15,24,115
b5501605a4ffef51ef0f73e5277a806bbbfdab69,覆,6,29,262
b554098f040b835e91a8e32f209a0730a95318b5,子,21,10,163
b59149a268914acd2f706182a27cf1a98ba13aaf,編,7,641,804
b5aa0d095e3e2802b9acafe1c6c86127294afa65,無,33,24,43
b5c09e685df969a861db696e8758621717ed20f9,密,8,29,122
b5d779d9a16beeee78dcd6548eb12b1270007d62,消,12,167,78
b63e5abc5f217c3f0f5ef165de18f996da59bd50,順,22,39,330
b643854f82496daab830760f7d9ec456aed7b9cb,報,11,24,110
b6507798355cf2198f5bf7bb0cba602250c76a8f,ゲ,102,10,109
b652f955ff51cf8f9e0f47e030a7617f062a6ac3,裕,1,650,1050
b6754f80fe509532dc79111bdc8fe9fc6a7638de,妻,7,129,94
b68d637e925b7029efbeb414f8fcfd4d31c51e4c,ィ,267,24,47
b6aca03a438cae458a96a5e2c6a07bb5f0cb94b8,材,7,43,256
b6f98854a27dd515a76b774415a2aa99588b01c4,横,6,1197,47
b700e825ee085e1fbe4bc2c01b78abed8364197b,説,22,39,646
b742e632e339c3495b53f620a2a46c6ab9d14292,ろ,115,33,67
b78dac25bf99f15f185668e6f5670d2fff7ec2d3,？,1,10,231
b79b386de922f3e6998d8637d781c122abbf0bc3,犠,4,641,1003
b7ade76691a3db0778ee757fb54c498bd39bf68b,興,1,650,951
b7cb8efabe1282a9ae3327b7a668956106b32146,息,8,51,199
b7d4f498beb07089f35bc11a10065922c13f8090,踏,26,39,708
b803c5d9672d01d46c9e4c0877d64e7d2915abaa,黄,7,43,338
b80512af73d84a05dd8bd4809be56520d6fc3ad9,弐,4,641,793
b825c33df5d77514b98d146bf85a1c34a3c77119,デ,124,10,289
b8714373d5955828544e2750e2fee6ada30c8c72,残,12,47,244
b884649580bd618f383ef82e0f78555a3e52b7e2,忠,4,641,1147
b8ad763a3fb8b04d5a0005dac754e9d715b257fd,ろ,22,10,114
b8bacee2167f1703f226b950675120bf4853364d,猫,8,35,334
b8d153446a04ac4597d1c42f8d7dbbcae5ef6866,兄,1,650,1249
b8d2d836298241edeba2828086f95fe88cffa9aa,舌,1,650,1271
b8e2bfe97558e8971855e21047c76eb619ce1958,出,95,10,265
b92125ff30a2f64def4f7a525de94c6067bb1aa0,似,27,39,856
b93e4b64d9575f99a9cd2f67598f1796ec58d964,採,1,29,217
b97f4d6c98104ca564a778fb2860a25ca6aac894,冥,1,650,1179
b9e9268caad44bc8cb27f3433c19974c73c6ea49,8,4,10,135
ba37a2478ca23577a08b25366dcddcf92ed7aef1,回,23,24,116
ba55a0384b25c4b764b92c90cdfc355c95a16352,が,1,10,230
ba7371246470b6c335dc4d9ac6c4873fe4dc5ced,決,9,217,1
ba7db6318e7a76361673c91f1eed62b08dad7e5d,亀,3,29,310
ba8d6e08c6944b3eafa0d7c82ba5ce81a6f54f86,E,4,641,887
baca6d8ceaac7fff1dbca8f0a9249fd7304bd17d,眼,23,39,892
bad59a68449fe3110d4777a6d5aff6a523ea1f3a,幼,25,39,625
bad7a8024cb6d0b87a94481e27957fb82a685044,奪,9,35,133
bb14f31876e1d0c2b5fa578faca734c925ba9a6e,攻,18,49,99
bb255a91a8bfe85922d92de7945d4677ad7aaddc,上,72,33,121
bb41f8a91c868e31b18abd6385aea60f5932ce6f,焦,3,10,271
bb6036bfeea928ac288f8acc781239e3d6a317f8,乱,14,29,99
bb69a6faa1357f24b57c3dba9437bdf9a2a67581,虫,12,79,342
bba3daacdaeb2b27a0e01927e66e405ddeafa541,兄,22,35,91
bbc8f5aaeb580ca54d72eeeb0e99dea81abf7f02,故,23,39,758
bc1b3f2b7dde7a29c598dc592283f1807f37166b,廻,22,39,573
bc452860f22b6cfa076286603f88faa0250c09f0,跡,33,29,30
bc556d29e0e936c28d24f3446a8683927af9e787,場,33,10,76
bca3aee6099cc489e742e781aeda10de7640b52b,通,15,43,267
bcc34953b259aad9d0ccf62d8e9b113dff6b0549,N,1,10,191
bcd011a255723e7c47da29eb9877a3b0628dc633,助,35,39,184
bcd1db7f87bb6051521c80e35ad2ea0c57ca8496,習,4,642,273
bcdba0c31c136f67cf0d2c332b1ab7f16061b003,T,13,49,1252
bcde360ef39959c69659702476f5ac731c8b86c5,B,5,10,136
bcfeb25e2f228dd3a6684553d2990aa6ce72a90e,シ,1,10,260
bd0546828e67423b5e511b688d49f77bdb07563b,映,1,650,1298
bd2a3c55b1369a190c00f5f6d198d37998bce6ee,永,4,29,291
bd3d816726e93ae4215598e545f98260850a3827,揺,4,641,850
bd3f6738a5d624b02bb167da4b9904ce7b1dbe70,続,34,33,283
bd8a5c3b324973ee62b241650e8eb38cac0600f7,不,22,29,119
bda43e75991595fcafa3c68905f6570aa136ade8,掴,22,39,157
bdc349f01b58d8db2210660b6bbc08d56a62d451,写,1,650,1302
be02c9993f5e9f86d75060ac78571bc9509087ec,久,5,641,809
be1a269a5905cbb3ca51ca71a78070402339e17f,敵,25,24,36
be8d9ec7e6192ebc5bac8b9152197a5a61171325,策,23,35,70
be9677dc13bd3a5c3a4c9ff6cbe05488238aa1fb,り,1,10,243
bec16ddd8053cb7f2061326deef0879e115c0350,安,5,167,72
bec84cbf21e13bca580003399084658161ddae2a,薬,64,39,6
bec966f1ad9a6432db0af91d994e5cfd065231ef,墳,1,650,1045
bef4d10b5603e1a767dee0b530f996da9a4475de,雇,3,121,283
bf1b4af61145fce2479b0e36bde1ebf24e3b6766,β,6,641,478
bf2dd9b3965af87fd4eb893034198ad41cbead6d,ゼ,128,39,991
bf3cf9dac11a01786e748447c29e85c2e22d4647,師,11,543,28
bf4a47c89f23164eb62e0f22c21524fd36c63b07,き,45,10,148
bf78fdd6c0fa8d752595b558796bbaf715bd3e6c,弊,1,650,1286
bf7b254d4e85a8aeda5ba4469fed642c5b948235,野,7,81,295
bf7dda31396fb94a4943be3558d2e971d262ba0b,ふ,58,35,309
bf8f7ced7e77c625809093de99169cf5c954372d,論,24,39,818
bfa5cdbcea2caec0fb4e1c7bd3ad5c84c2417c5f,S,12,49,1251
bfb264059112cf58c5f767da6fbe1baa7fcfbc20,悠,1,1195,135
bfcaad85faaecd8d20b216e78bd618627da6c771,愛,29,39,731
bfd13cbb45de05f07f05ec8a463e47ff8447dda0,親,7,131,254
bfe3d3f03236f5de4aa4c889e49ab762b3fef112,及,28,39,423
bfefaad5f9fc58401272447a87b86f065bf8e523,模,4,641,791
bffbe087278de26b9bdda134b4bd5507e008957a,習,26,39,335
c05261443a30a7b7a8c6b10eee76e7107694857c,輝,10,641,460
c0537c21c34184227ef79165503cefa2ba30f927,九,1,650,871
c0b58580aec403b93a7bfc97db966531b51030e5,牲,5,121,313
c0db2e45293a5d80c0cce29132b12c6fbd033ed4,ぐ,52,33,135
c0eecabeb0817177a439a010582e6d6fa81c99f8,凍,5,641,864
c1018f1f7cc526583482799b774d36870b45b6d3,曲,1,1393,8
c136dd735e8a02e6da45d717e8d1809272fff28d,（,116,10,20
c1843bf6e044635843958ead85b72c44bab6ba79,指,33,33,254
c184ecf10906b94d133d6eada6a92b8408ac512b,烈,5,641,762
c1af2f2aac2e1818e873722cbc32e0991076e058,仕,67,35,255
c1b995bb4fd1f33590eb2823cd1f13dd14a1439f,背,5,641,1179
c213fb35b882347609434e18ff1b5fd158bebb13,食,27,33,120
c226d852304596088a62d950a660da55449a168a,危,36,45,182
c23a2a4147dc158df14bb0e4a0fdde62fe7ac38d,業,4,29,206
c2558bb49374aa542ad01a5de045e7a5a24a5cce,v,112,39,27
c2a9ad8069a729e17bf1ec9d2bd2a545f7ee7847,ュ,34,39,878
c2af70dec47c3bced2c02e50156670411a342430,拳,2,647,600
c2b15dd9150ca78cbddea50d60f958252f4e3c03,小,23,159,6
c2cf596b5bef564214c31de261421644408c2dc4,伐,3,642,338
c372be502570f6cb692a0ab1ff9c137ff3284b4e,空,14,10,147
c3d83f6e97ffc366326238d627667652a387e072,火,30,29,42
c42bb95ad6871e15a07c67c04ed8fb8d7a0c3f6e,寝,1,650,1244
c44012eddd4de95d62af7a1e7f7299b60c34fac8,ほ,56,35,281
c46c6aaa1447f38ecddfbb4822764326018f9d92,厚,4,641,1129
c472d23bd5746ee9fd40c3bfa00e2a3a2c32c177,束,7,185,55
c482c0572904afab12f80976f4d6e5f32d1a2870,ズ,46,10,158
c49d32b5c804f92034ff37e23f77cf81fd19da12,間,81,33,228
c4a2a106aa26921b711713baed58bc01b294cbc5,鷹,6,641,447
c4c5ef2000b0483201e95356aed885351bcda69d,目,11,29,256
c4cd8271b94e9ca15e3cde8d2161d2c386394f2a,鋼,7,29,208
c4d7d9e4ae5e28eeaafd56e87309cd10f662a616,撃,18,33,230
c4e8a22ab204748b8f611bc6e211fa7ac4376463,！,1,10,237
c502e2642ee1c770e5bfc362acac3c578f01a32a,江,1,29,211
c514dde170d6bf7b1cef2562e63a0c2191a28d58,売,3,43,245
c5185e13caa3f43e40cedd5a4cdedf57ec5ff325,買,3,43,282
c534b2c99225fe6e3e9165ebd4aa7355e29bb5a5,雷,15,49,1224
c537d6b39d672a3134a2ed86dc6357bb898c43e6,開,46,24,84
c53e3b365a26e143814eee6ae208757202ae061f,更,28,33,213
c56926af99baabb085468d28429c3e7e8bab0ccb,。,32,167,291
c56992100140eff095f5b70b885fe3c1641c8d58,伝,6,641,712
c5703b05540cb817caff21a4c6446904270d1855,挙,1,650,1163
c585eaec306a51a0a05906360de3297bfff8627b,げ,15,37,172
c5c99ba732169d1ac8b569b5711390a00f753a2b,讐,1,650,1115
c5da5a3c67d7ecf88af264318629e18a3d9f7a4a,腕,11,49,31
c64bf8e6a41c52e5477cc94a97ead0eea2f7078b,素,32,39,404
c6bd4a88693c3c4b336edd6c2c82e3b25c8f3d3f,ダ,43,33,175
c6db94313648a53cd2647950beda6e987a3cca2c,競,1,650,1277
c7129b9ba28050ff413c1759f9ecc4c6624b2e75,バ,68,33,163
c71edcf0a5fe76c54f170f932f6fd93a22645009,取,70,35,146
c747be8d2eb53a39f7072ff29bcfa3026f253fb9,在,13,29,133
c74ba08a4b94c734e9586e684a27ee4f2d31a7f3,ギ,50,39,979
c7612f2c53528974ca1d15d99df7c4086c05a5bf,N,7,643,92
c77afb667ed340554c2235f8ab15542e516af343,衛,3,401,164
c77cd632c2027e6587f0a811eb51ce7de95cf95d,フ,211,10,90
c79c7a41d6921db58a6a838c8559b062a4e6e810,夢,5,641,1116
c7adb15571c0858c37897a1cbe9379c621661d3a,統,4,641,710
c7bfde563ec5e0a674d7f965c36be0a3679203b8,東,7,29,227
c7def073edf94fdfca81e477e497925fc92e53ec,供,25,39,408
c80bb8628b1d9c39441e6281fbf0c3e255b01745,冒,17,41,236
c84c3af8364f76e41d78d07a0da616feeae6ede5,チ,38,39,465
c85d460326c401abb31fea192dd3832ec4bedfd5,ネ,27,39,535
c877630e3c5e3da3436c37b1d24d31ab6af3b1e0,覧,4,10,106
c889122b036edf094d50bf0a742f56f482f9358f,厭,2,143,71
c8b6c9c239446838a62b6d5bf5bf55e237005f0f,孔,6,641,417
c8b7822e716cb9ac153bcbabd198abf72bde89fb,退,4,75,166
c8e8762bb62dfdbe8162c63707b46e88532a5cac,抜,12,10,156
c90647c0dccc5b746f95b86e3f83294b9b65b393,増,11,569,14
c90b5d9af92cf3c2be9d42e6a2cbabe48a87b2e9,ェ,73,29,60
c923ed61987db563b44683b60c8787723bc3b6bf,考,29,33,191
c925fc46e3716db822fded2a1ffca5e7da7ec148,得,15,43,235
c93a394584a891fd46050a79dc5de1976c5c7430,愚,34,39,650
c944cc8de282a422767398d6c0b7a85ecb50ec3a,捕,23,39,846
c9724bd1ed719cb0807e90b65806994ace7677ec,ゆ,6,43,346
c9e470055e258b4bc0c8d3eb832325e12cf19ad1,消,36,35,316
c9f0647d04cf225c671f8c732d2fc1efb60e0c07,闘,26,35,277
c9f1cc61ffb86271a9814ce5ec70b513ed659fac,読,18,43,141
ca1990b4644dc608ef6739a9e582dc801a8fa90e,帝,6,641,209
ca41a6d0eddbceb1788aac747b569a7211ceb52c,限,54,33,85
ca48f8daf5e525d24fde544bafcafe7a89e2108f,為,2,29,315
ca79d28efd03d87536f292b61921a8f798cacf6f,加,116,24,41
ca817b825baf0e6c46ca700ddd18cad91d6f055d,者,83,33,247
cab6be1e6ee51690c8ef643bdfc0b8f27b9b5dd8,丈,5,641,898
cab77d1011cad64e51385e4db0eb4afa7266c72c,観,1,650,1021
cb08318b78609197815e7e405709c9bd8aa46987,継,24,39,743
cb3d3b5cecfae385778503c8c472e9ca93cc5f45,守,65,39,261
cb3d9dfcfca676107bf910448741638c55b199f8,望,3,29,322
cb3de3027abb8c5f9b8e8103327ccdd20c81de56,殺,12,49,24
cb4aa7eb3fb173b222ca6608e61301c5bbaab9df,接,3,648,486
cb9e0391a5c2a2c11a96e337e8a66e15d781437d,ァ,1,10,281
cbc9e288649d8e0aa56a0f58f0a26a217284642e,静,24,39,388
cbd3084dcff3b722604b7626c6aac30e6ed368b9,答,1,10,115
cbdbcbdc092213616a42b3eb7399f5f4521c6ea9,粋,8,49,235
cbec75aab2ff2a1e379aa9fb9c0c5f6f8d35be57,平,7,29,306
cbeec62fa5144e747f0ca9b7c37a18afb8689cf6,興,29,35,311
cbfd5eb6fe7907546d2136aa9c35bdab41ca219c,情,31,33,176
cc2c5417ca51694052f1e45fb11e05e01e75e406,地,66,33,248
cc3665bf54de874dd7a33c964bf14cf1159475d3,鍛,4,641,675
cc6e444fdca2652ae8befddd77ff1f421c6f11a9,他,10,29,152
cc837b8822785df9e987d6d641a48b0ad2632258,グ,67,35,10
cc887c26b2e8632ac9269e9633b29162b7f4ce88,計,9,641,51
cccd7bdddb4df64a85e46c811acd5aaa5446b42c,現,29,39,152
ccf4515b6bc71cc6c40205f4d247952b6da2179c,己,8,49,208
cd0aec13d5e94ac499d88d1a356f767bb276a263,利,16,29,221
cd36888906be128152107dab805177598d89b82a,味,12,29,120
cd44ea5c7294fe2892305eb16f136d9cad5bf7b6,む,21,43,142
cd4644b5949f736379f6bcf3cfd2516cdacd3c1f,気,12,29,117
cd53f370c477f0535de1d05da21f96027c3aabb9,埋,22,39,517
cd5a4ac1343a2d1307407acd8c0b3e02f883b19f,后,6,641,255
cd6393624674c99346ede7baa814154ab7232838,街,7,29,104
cda290c390656b872802cb2c64e3c239e627e8f3,摂,25,39,341
cdc719cc749e553407a8c9ffa61b565559dba3dd,老,23,39,249
cdd00d51c5ecf55c72089f00cbfe11449b32b1cd,大,22,29,80
ce337beecd1d62ed6933085bb272755b9175c862,源,5,131,177
ce8a1f0c8bd5ca26aa72499852df827d4f74adc8,つ,116,33,137
ce8a3c3ae3e1be7a973a11b3fe657734a616aa35,ほ,8,29,190
ce8e546d21506a256c182d502737d10e502b2000,遜,1,1299,226
ce9dfcc2719af0570324aa2fbb88cf146d41f475,団,6,641,239
ceaafed2b30e8f7f5fbfcb97693fad4ce3041d24,類,7,47,254
ceb6d308e41c2a65d770c12b9a2a23504a508d8b,変,47,39,175
cecd538c25c967b411a75d2a54d2f405d2ea88df,統,24,39,649
ced70e959589c366b95551909e41263bb372cae2,面,57,35,235
cedbc5041e4693c723a1bb528d9f245571fac899,ん,147,33,55
cedfbd49ebbf015e7edbc99bee9485dcf0691c92,後,21,29,271
cf199b71749c8e4a6d5c065f4b3aa367f42628e1,女,36,35,327
cf326c38f1ab00793f5ec7e6f4d90b21ff7fb864,劣,1,650,900
cf522e3b51eecb816ef096ee4d34745d135817b3,解,26,39,270
cf6f1c5379110ac3053a581f036bac113a7b09e4,潜,4,99,223
cf7f041eda4b38cb5fc1ec875293f4be05f1e081,ネ,91,10,42
cfa3c8b74c0eb908e23bcd6acbd582e8350c2422,ぶ,61,33,312
cfc52a0907693c717e527087b917bfa236fdc928,何,12,47,242
cfd3c5e69518fcd8a416d3e3bc87515c6ef1f11c,満,5,641,949
cff46c75da387db90e2159c04a11f56898559fdf,縦,1,650,1305
cff5ca6a8a1b0c35123ae647f5690a6009d15e86,正,14,10,72
d005055e397737497983da58d6e365bd0559df09,西,7,29,200
d034ce548f75dd23deaa086e055cc56b58ee507e,貝,7,81,299
d078c6cdcff2d39831a7a71c5b2954e16adbede4,あ,28,29,252
d091282b9080c7dd4daf67c2cc4a4998efa95040,竹,6,641,566
d09a6143a497224c2b898f204f2a83dc7cb1074c,耐,11,245,122
d0ad2158021d9fca7545e5eb9a5d519680bbd75a,均,1,650,831
d0b6f95703470230e247fb29451ab8fdba9b9b03,録,2,642,208
d0cf770bc7dab9be958b41b81929be0ed157ca81,異,14,29,312
d0eb558da9f13eef91a82e03253d9f021fbb6076,所,45,24,37
d1295ff14da8ba65352db5f71766547fb1ecff5b,始,11,10,112
d14b5fef2b87459f37e1efe37a1634df3d39f231,も,1,10,301
d152632d38bf48efd997f1f7b1635b506aa3a5e1,進,52,35,139
d1b599d9206cc1a7bc957d4a9c764323f5da9ff6,引,32,33,128
d1c3cb1501b28991ec3ee19af49c6b6aaab7e488,迂,1,1277,151
