original_jp,original_en,translated,occurrences,containers,notes
"〓の形の精〓な銀細工。
眼の部分にルビーがはめ込まれている。","A delicate bee, finely wrought in silver.
Rubies are used for the eyes.",,3,container-0641.csv container-0644.csv container-0645.csv,
小さなエメラルドがはめ込まれた〓麗な腕輪。,A stunning bracelet with inset emeralds.,,3,container-0641.csv container-0644.csv container-0645.csv,
銅〓のアンティークな手鏡。,An antique copper hand mirror.,,3,container-0641.csv container-0644.csv container-0645.csv,
青銅〓の安っぱい手鏡。,An inexpensive-looking bronze mirror.,,3,container-0641.csv container-0644.csv container-0645.csv,
"手のひらに乗りそうな小さい青い人形。
異様に精〓な作りは少し不気味。","A small blue doll that fits in the palm of your hand.
Its microscopic level of detail is disturbing.",,3,container-0641.csv container-0644.csv container-0645.csv,
"二匹の子猫がじやれあっている姿を模した小さい人形。
翡翠〓。",A small jade figurine of two kittens playing.,,3,container-0641.csv container-0644.csv container-0645.csv,
ルビー〓の〓の実が飾られたピアス。,Ruby earring shaped like the fruit.,,3,container-0641.csv container-0644.csv container-0645.csv,
青い宝石で出来た〓の実が飾られたヘアピン。,"A hairpin decorated with a blue stone cut to resemble an
apple.",,3,container-0641.csv container-0644.csv container-0645.csv,
古ぼけた骨〓品の器。何かの祭器らしい。,"A worn antique. 
Appears to be some sort of festival receptacle.",,3,container-0641.csv container-0644.csv container-0645.csv,
"現在の戦乙女であるアーリィが使用していた剣。
英雄の魂を狩り、ヴァルハラに運ぶと言われている。","Sword used by the current valkyrie, Hrist. 
Hunts the souls of heroes and carries them to Valhalla.",,3,container-0641.csv container-0644.csv container-0645.csv,
"「気高く〓らか」という意味を持つ剣。
王に忠誠を誓った騎士の中でも、最上級の者に与えられた。","The sword's name means ""high and pure."" It was given only to
the very best of the knights who swore loyalty to the king.",,3,container-0641.csv container-0644.csv container-0645.csv,
一般に広く流布している布〓の具足。,"Common, widely used protective wear made of cloth.",,3,container-0641.csv container-0644.csv container-0645.csv,
上級の騎士が使用している具足。,Leg protection used by high-ranking knights.,,3,container-0641.csv container-0644.csv container-0645.csv,
〓をなめして作られたブーツ。,Tanned hide boots.,,3,container-0641.csv container-0644.csv container-0645.csv,
魔力が込められたブーツ。,Boots filled with magic power.,,3,container-0641.csv container-0644.csv container-0645.csv,
"労〓者が好んで〓くブーツ。
動きやすく、耐久性に優れている。","Preferred boots of laborers.
Offer durability and ease of movement.",,3,container-0641.csv container-0644.csv container-0645.csv,
"スルス火山洞窟で拾ったお守り。
血で〓れており元の色はわからないが、手〓らしい。","Charm picked up in Surts Caverns. Blood obscures the original
color, but it appears to be hand-made.",,3,container-0641.csv container-0644.csv container-0645.csv,
"忠誠ある騎士が好んで使用するグローブ。
動きは制〓されるが、防御力は高い。","Glove preferred by loyal knights.
Limits movement, but significantly improves defense.",,3,container-0641.csv container-0644.csv container-0645.csv,
神が勇者に与えたとされる強弓。,Bow given to a brave warrior by a god.,,3,container-0641.csv container-0644.csv container-0645.csv,
"幻の金属と呼ばれる物質で出来た杖。
持ち主に強大な力を与える。","Staff made from a legendary metal.
Gives enormous power to its holder.",,3,container-0641.csv container-0644.csv container-0645.csv,
"強き者の意を持つ手甲。
闇属性の攻撃に対し強い耐性を持つ。","Gauntlet bearing the name of a mighty warrior.
Possesses strong resistance to dark attacks.",,3,container-0641.csv container-0644.csv container-0645.csv,
"平和の守護者の意を〓する剣。
この剣の一振りで、全ての闇は崩れ去る。","Blade named after she of the shield truce.
One swing dispels all darkness.",,3,container-0641.csv container-0644.csv container-0645.csv,
"全ての英知を宿した鎧。光を纏ったその装甲は
あらゆる攻撃から装備者の身を守る。","Armor containing all wisdom. 
This shining suit protects its wearer against all attacks.",,3,container-0641.csv container-0644.csv container-0645.csv,
"オーディンの上着のデザインがインスパイアされた
コボルト用のコスプレ衣装。小さい。","Cosplay shirt for kobolds, based on Odin's apparel.
Small.",,3,container-0641.csv container-0644.csv container-0645.csv,
恐らくヅラをとめていたのに使っていた両面テープ。,"Tape with adhesive on both sides, no doubt used to keep a
toupee in place.",,3,container-0641.csv container-0644.csv container-0645.csv,
"身に着けた者に英知と明るい人生を
約束する精〓なヅ・・・いやウィッグ。","This dapper wi--umm, hairpiece guarantees wisdom and happiness
to he who wears it.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ベニヤ〓で出来た槍っぱいの。グングニルらしい。
〓常に投げ槍な出来だ。","Lance-shaped thing made out of plywood.
A ripoff Gungnir, but good for throwing.",,3,container-0641.csv container-0644.csv container-0645.csv,
何の変〓も無い竹の竿。青臭い。,"An everyday, run-of-the-mill bamboo pole.
Not very cool.",,3,container-0641.csv container-0644.csv container-0645.csv,
寄せてあげて大きく見せる例のアレ。,A push-up thingy for the full-figured look.,,3,container-0641.csv container-0644.csv container-0645.csv,
"フェルト〓のフレイの〓子。
なかなか〓〓に裁縫してあるが毛まみれだ。","Freya's felt cap. 
It's neatly sewn, but covered in hair.",,3,container-0641.csv container-0644.csv container-0645.csv,
"やたらとでかいガラス玉。
内側の星にヴィルノア商工会と書いてある。","An oversized ball of glass. 
""Villnore Chamber of Commerce"" is written on a star inside.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ヴァルキリーたちの鎧のデザインがインスパイアされた
コボルト用のコスプレ衣装。小さい。","Cosplay shirt for kobolds, based on valkyrie armor.
Small.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ダイキャスト〓のド重い模造槍。
その〓常に精〓な出来は変質的な情〓を感じる。","Insanely heavy lance made of die-cast metal.
A creepy obsession with detail is apparent.",,3,container-0641.csv container-0644.csv container-0645.csv,
ひのきをけずって作った〓の棒。らしい。,"A quarterstaff carved from cypress.
Or so they say.",,3,container-0641.csv container-0644.csv container-0645.csv,
"大量の付〓が〓まれた実用書。
タイトルは「好かれる上〓になる〓」。","Manual for self-improvement with tons of sticky-notes.
Entitled ""How to lead and be loved.""",,3,container-0641.csv container-0644.csv container-0645.csv,
"何の変〓もない鉄で出来たパイプ。
・・・パイプ？","A boring old pipe made of iron... Wait, a pipe?",,3,container-0641.csv container-0644.csv container-0645.csv,
"神界最強の小動物を撃破した
証明となる星〓のペンダント。","Five-pointed pendant that is proof of having slayed the
mightiest rodent in the heavens.",,3,container-0641.csv container-0644.csv container-0645.csv,
"至極普通のヒマワリの種。
大好きなものらしい。","Extraordinarily ordinary sunflower seed.
A delicious treat.",,3,container-0641.csv container-0644.csv container-0645.csv,
"幸運のシンボルが刻まれた手甲。でも格好悪い。
奇跡を呼ぶ・・・らしい。","Gauntlet with the symbol of fortune engraved. But really
tacky. Brings about miracles, or so they say.",,3,container-0641.csv container-0644.csv container-0645.csv,
"魔〓けの刻印が刻まれた〓。
防御力は低いが、魔法への耐性が〓常に高い。","Helm with the symbol magic evasion carved into it. Though weak
physically, it possesses remarkable resistance against magic.",,3,container-0641.csv container-0644.csv container-0645.csv,
"自分の尾を〓んだ蛇の銀細工。
眼〓にルビーがはめ込まれている。","Silverwork of a snake biting its own tail.
Rubies are set into the eye sockets.",,3,container-0641.csv container-0644.csv container-0645.csv,
