resource,message_id,kind,offset,byte_length,original_en,original_jp,translated
641,467,codepage,6210,8,Seafood,海鮮肉,
641,468,codepage,6218,12,Gas Ejector,ガスバレル,
641,469,codepage,6230,12,Jet Ejector,ジェットバレル,
641,470,codepage,6242,12,Red Ejector,レッドバレル,
641,471,codepage,6254,13,Stone Bullet,ストーンブリット,
641,472,codepage,6267,17,Ammunition Shell,貝殻の〓〓,
641,473,codepage,6284,14,Armor Piercer,アーマーピアス,
641,474,codepage,6298,12,Black Pearl,〓〓〓,
641,475,codepage,6310,9,Adhesive,〓〓〓,
641,476,codepage,6319,15,Walkflower Leg,〓行花の〓,
641,477,codepage,6334,16,Walkflower Root,〓行花の〓,
641,478,codepage,6350,19,Walkflower Tendril,〓行花のツル,
641,479,codepage,6369,17,Walkflower Blade,〓行花の剣,
641,480,codepage,6386,10,Wax Clump,ロウの〓,
641,481,codepage,6396,15,Vegetable Seed,〓物の〓,
641,482,codepage,6411,14,Mask Fragment,〓面の欠〓,
641,483,codepage,6425,10,Bone Mask,ボーンマスク,
641,484,codepage,6435,12,Dark Amulet,ダークアミュレット,
641,485,codepage,6447,12,Chaos Force,カオスフォース,
641,486,codepage,6459,15,Desolation Gem,〓〓〓,
641,487,codepage,6474,11,Aura Force,オーラフォース,
641,488,codepage,6485,12,Bone Relief,ボーンレリーフ,
641,489,codepage,6497,19,Tome of Necromancy,不死者の書,
641,490,codepage,6516,10,Golem Eye,ゴーレムアイ,
641,491,codepage,6526,20,Counterfeit Crystal,〓りの水〓,
641,492,codepage,6546,11,Pixie Cube,ピクシーキューブ,
641,493,codepage,6557,12,Golem Heart,ゴーレムハート,
641,494,codepage,6569,10,METH Seal,〓〓〓〓の〓印,
641,495,codepage,6579,11,Base Metal,〓金属,
641,496,codepage,6590,15,Red Soul Flame,レッドソウルフレイム,
641,497,codepage,6605,16,Blue Soul Flame,ブルーソウルフレイム,
641,498,codepage,6621,14,Headless Doll,〓のない人〓,
641,499,codepage,6635,10,Ice Jewel,〓の宝〓,
641,500,codepage,6645,11,Hail Jewel,〓の宝〓,
641,501,codepage,6656,17,Drilling Imprint,〓〓の〓印,
641,502,codepage,6673,17,Piercing Imprint,〓〓の〓印,
641,503,codepage,6690,16,Mirror Fragment,魔鏡の欠〓,
641,504,codepage,6706,12,Evil Mirror,イビルミラー,
641,505,codepage,6718,14,Copper Signet,〓〓の聖印,
641,506,codepage,6732,17,Cask of Offering,〓の神器,
641,507,codepage,6749,11,Pact Chain,〓〓の〓,
641,508,codepage,6760,11,Demon Horn,デーモンホーン,
641,509,codepage,6771,12,Diablo Horn,ディアブロホーン,
641,510,codepage,6783,15,Dead Man's Gem,死者の宝〓,
641,511,codepage,6798,11,Fool's Gem,〓者の宝〓,
641,512,codepage,6809,15,Jet Black Wing,〓〓の〓,
641,513,codepage,6824,17,Wing of Darkness,暗〓の〓,
641,514,codepage,6841,14,Demon's Blaze,デモンズブレイズ,
641,515,codepage,6855,14,Vampire Heart,ヴァンパイアハート,
641,516,codepage,6869,14,Eternal Flame,不〓の炎,
641,517,codepage,6883,13,Vampire Fang,ヴァンパイアファング,
641,518,codepage,6896,18,Bloodsucking Fang,〓〓〓,
641,519,codepage,6914,13,Vampire Claw,ヴァンパイアクロー,
641,520,codepage,6927,20,Sharp Scissor Heart,シャープシザーハート,
641,521,codepage,6947,19,Sharp Scissor Wing,シャープシザーの〓,
641,522,codepage,6966,12,Scissorhand,シザーハンド,
641,523,codepage,6978,8,Citrine,〓水〓,
641,524,codepage,6986,13,Rose Imprint,バラの〓印,
641,525,codepage,6999,14,Giant Pincers,大ばさみ,
641,526,codepage,7013,21,Stonecutting Pincers,〓岩〓,
641,527,codepage,7034,11,Geist Core,ガイストコア,
641,528,codepage,7045,13,Gremlin Core,グレムリンコア,
641,529,codepage,7058,11,Ram's Horn,ビッグラム,
641,530,codepage,7069,21,Battering Ram's Horn,ブレイクラム,
641,531,codepage,7090,11,Tail Armor,アーマーテイル,
641,532,codepage,7101,17,Snakebelly Armor,〓〓の〓〓,
641,533,codepage,7118,12,Empty Shell,〓ろの殻,
641,534,codepage,7130,13,Hollow Shell,〓無殻,
641,535,codepage,7143,17,Spiral Arrowhead,ら〓んの〓じり,
641,536,codepage,7160,7,Baraka,バラカ,
641,537,codepage,7167,13,Evil Eye Gem,魔眼の宝〓,
641,538,codepage,7180,8,Eyeball,眼〓,
641,539,codepage,7188,11,Heart Core,ハートコア,
641,540,codepage,7199,19,Emerald Heart Core,エメラルドハートコア,
641,541,codepage,7218,11,Thick Bone,堅〓骨,
641,542,codepage,7229,10,Bone Mace,ボーンメイス,
641,543,codepage,7239,14,Bonafide Bone,〓〓骨,
641,544,codepage,7253,10,Tentacles,テンタクルス,
641,545,codepage,7263,13,Goblin Tooth,小〓の〓,
641,546,codepage,7276,22,Monsters Canine Tooth,〓魔の〓〓,
641,547,codepage,7298,10,Drainwing,ドレインウイング,
641,548,codepage,7308,10,Steelwing,スティールウイング,
641,549,codepage,7318,18,Trickster Imprint,トリックスターの〓印,
641,550,codepage,7336,19,Little Devil Heart,小〓魔の心〓,
641,551,codepage,7355,15,Burgundy Flask,ポルト酒,
641,552,codepage,7370,7,Legion,レギオン,
641,553,codepage,7377,13,Crimson Wasp,クリムゾン〓スプ,
641,554,codepage,7390,13,Platinum Eye,プラチナアイ,
641,555,codepage,7403,11,Big Bugeye,大〓眼,
641,556,codepage,7414,12,Giant Amber,ジャイアントアンバー,
641,557,codepage,7426,11,Amber Core,アンバーコア,
641,558,codepage,7437,11,Big Needle,ビッグニードル,
641,559,codepage,7448,13,Lance Needle,ランサーニードル,
641,560,codepage,7461,19,Insect King's Wing,王虫の〓,
641,561,codepage,7480,12,Indigo Wing,〓〓の〓,
641,562,codepage,7492,12,Royal Jelly,ロイヤルゼリー,
641,563,codepage,7504,21,Vermillion Cartilage,〓紅の〓骨,
641,564,codepage,7525,20,Verdigris Cartilage,〓〓の〓骨,
641,565,codepage,7545,10,Mace Head,メイスヘッド,
641,566,codepage,7555,12,Lamb's Horn,〓の〓,
641,567,codepage,7567,12,Warped Horn,歪ん〓〓,
641,568,codepage,7579,12,Shell Shade,シェルシェード,
641,569,codepage,7591,17,Protection Shade,プロテクトシェード,
641,570,codepage,7608,15,Falcon Imprint,〓の〓印,
641,571,codepage,7623,17,Accuracy Imprint,〓中の〓印,
641,572,codepage,7640,13,Lamb's Tooth,〓の〓〓,
641,573,codepage,7653,13,Warped Teeth,歪ん〓〓〓,
641,574,codepage,7666,18,Silverwork Orchid,〓の銀〓工,
641,575,codepage,7684,18,Wyvern's Wingbone,〓竜の〓切骨,
641,576,codepage,7702,18,Dragon Gallstones,竜〓石,
641,577,codepage,7720,16,Red Dragon Bile,竜〓〓,
641,578,codepage,7736,9,Tailclaw,テイルクロー,
641,579,codepage,7745,11,Tailbanger,テイルバンカー,
641,580,codepage,7756,18,Green Gallbladder,〓〓〓,
641,581,codepage,7774,19,Draconic Gallstone,〓竜〓,
641,582,codepage,7793,21,Brilliant Peacemaker,ブリリアントピースメーカー,
641,583,codepage,7814,11,Trade Card,ジェントルカード,
641,584,codepage,7825,14,Sacred O Part,セイクリッドオーパーツ,
641,585,codepage,7839,14,Sacred Spinel,ホーリィスピネル,
641,586,codepage,7853,11,Hemp Laces,〓の〓,
641,587,codepage,7864,12,Core Spinel,コアスピネル,
641,588,codepage,7876,14,Copper Splint,スプリントカッパー,
641,589,codepage,7890,13,Core Emerald,コアエメラルド,
641,590,codepage,7903,10,Core Ruby,コアルビー,
641,591,codepage,7913,14,Silver Sconce,銀の〓〓,
641,592,codepage,7927,16,Darkbreath Core,ダークブレスコア,
641,593,codepage,7943,17,Blackbreath Core,ブラックブレスコア,
641,594,codepage,7960,17,Verdigris Scales,〓〓のうろこ,
641,595,codepage,7977,20,Electricbreath Core,エレキブレスコア,
641,596,codepage,7997,19,Thunderbreath Core,サンダーブレスコア,
641,597,codepage,8016,16,Boltbreath Core,ボルトブレスコア,
641,598,codepage,8032,17,Ruby Breath Core,ルビーブレスコア,
641,599,codepage,8049,18,Vermillion Scales,〓紅のうろこ,
641,600,codepage,8067,19,Scarlet Exhalation,紅〓の〓〓,
641,601,codepage,8086,19,Pentachrome Scales,五〓のうろこ,
641,602,codepage,8105,10,Flare Ore,火炎鉱石,
641,603,codepage,8115,16,Pyrotechnic Ore,〓炎鉱石,
641,604,codepage,8131,13,Damascus Ore,ダマスカス鉱,
641,605,codepage,8144,12,Mithril Ore,ミスリル鉱,
641,606,codepage,8156,12,Solar Jewel,〓陽の宝〓,
641,607,codepage,8168,15,Augite of Life,〓の〓石,
641,608,codepage,8183,11,Adamantite,アダマンタイト,
641,609,codepage,8194,14,Phosphate Ore,〓鉱,
641,610,codepage,8208,13,Dragon Skull,竜のドクロ,
641,611,codepage,8221,19,Undead Dragon Bone,〓竜骨,
641,612,codepage,8240,14,Dragonmaggots,竜〓,
641,613,codepage,8254,12,Dragonfleas,竜〓虫,
641,614,codepage,8266,14,Rotted Scales,〓ったうろこ,
641,615,codepage,8280,17,Blackened Scales,〓ずん〓うろこ,
641,616,codepage,8297,14,Spectral Wing,〓〓〓,
641,617,codepage,8311,17,Transparent Wing,〓〓〓,
641,618,codepage,8328,23,Black Dragon Gallstone,〓の竜〓,
641,619,codepage,8351,19,Sable Dragonscales,〓〓の竜〓,
641,620,codepage,8370,14,Dark Carapace,暗〓殻,
641,621,codepage,8384,19,Black Dragon Talon,竜の〓〓〓,
641,622,codepage,8403,13,Platinum Fly,〓銀〓,
641,623,codepage,8416,18,Noblewoman's Fire,〓人の炎,
641,624,codepage,8434,22,Noblewoman's Phosphor,〓人の〓光,
641,625,codepage,8456,18,Noblewoman's Ball,〓人の〓,
641,626,codepage,8474,13,Crystal Mask,クリスタルマスク,
641,627,codepage,8487,11,Soul Pearl,ソウルパール,
641,628,codepage,8498,13,Cutting Claw,カッティングクロー,
641,629,codepage,8511,12,Divine Cask,神器,
641,630,codepage,8523,11,Holy Relic,聖遺物,
641,631,codepage,8534,16,White Loincloth,〓〓の〓布,
641,632,codepage,8550,13,Wisdom Jewel,〓知の宝〓,
641,633,codepage,8563,12,Ether Laser,〓器エーテル・レイザー,
641,634,codepage,8575,19,Full-color Lenneth,レナス人〓・フルカラー,
641,635,codepage,8594,12,Gobligotchi,〓ぶりっち,
641,636,codepage,8606,17,tri-Emblem Alpha,トライエンブレム〓,
641,637,codepage,8623,16,tri-Emblem Beta,トライエンブレム〓,
641,638,codepage,8639,12,Curse Check,カースチェック,
641,639,codepage,8651,13,Freeze Check,フリーズチェック,
641,640,codepage,8664,11,Stun Check,スタンチェック,
641,641,codepage,8675,12,Stone Check,ストーンチェック,
641,642,codepage,8687,15,Paralyze Check,パラライチェック,
641,643,codepage,8702,13,Poison Check,ポイズンチェック,
641,644,codepage,8715,14,Silence Check,サイレンスチェック,
641,645,codepage,8729,14,Confuse Check,コンフューズチェック,
641,646,codepage,8743,14,Frailty Check,ウィークチェック,
641,647,codepage,8757,11,Fear Check,フィアーチェック,
641,648,codepage,8768,13,Power Bangle,パ〓ーバングル,
641,649,codepage,8781,13,Magic Bangle,マジックバングル,
641,650,codepage,8794,16,Ring of Healing,ヒールリング,
641,651,codepage,8810,4,Keg,〓酒,
641,652,codepage,8814,15,Stagnant Water,〓ん〓水,
641,653,codepage,8829,14,Broken Amulet,壊れたアミュレット,
641,654,codepage,8843,11,Dead Ashes,死〓,
641,655,codepage,8854,12,Pallid Mask,青〓の〓面,
641,656,codepage,8866,18,Shrine Chronicles,〓〓書,
641,657,codepage,8884,11,Meat Chops,骨付き肉,
641,658,codepage,8895,12,Fish Scales,〓〓,
641,659,codepage,8907,7,G-seed,〓シード,
641,660,codepage,8914,17,Fairy-in-the-box,妖精の小〓,
641,661,codepage,8931,20,Drilling Ram's Horn,ドリルラム,
641,662,codepage,8951,14,Petrified Ash,トネリコの化石,
641,663,codepage,8965,13,Busted Spear,壊れた槍,
641,664,codepage,8978,13,Busted Sword,壊れた剣,
641,665,codepage,8991,11,Busted Bow,壊れた弓,
641,666,codepage,9002,18,Busted Greatsword,壊れた大剣,
641,667,codepage,9020,13,Busted Staff,壊れた杖,
641,668,codepage,9033,14,Busted Hammer,壊れた〓,
641,669,codepage,9047,16,Honeysuckle Dew,金銀花の露,
641,670,codepage,9063,15,Berserker Herb,ベルセルクの草〓,
641,671,codepage,9078,17,The Cosmic Order,〓〓の原〓,
641,672,codepage,9095,13,Bragi's Song,ブラギの〓〓,
641,673,codepage,9108,11,Thaw Water,〓〓け水,
641,674,codepage,9119,12,Pearl Grass,〓〓草,
641,675,codepage,9131,15,Cockatrice Egg,コカトリスの卵,
641,676,codepage,9146,16,Awakening Berry,〓〓の〓,
641,677,codepage,9162,14,Dipan Pennant,ディパンのペナント,
641,678,codepage,9176,16,Holybreath Core,ホーリィブレスコア,
641,679,codepage,9192,19,Shiningbreath Core,シャイニングブレスコア,
641,680,codepage,9211,20,Rotten Dragon Liver,〓竜〓,
641,681,codepage,9231,11,Sabertooth,セイバートゥース,
641,682,codepage,9242,12,Insect Claw,虫のカギ〓,
641,683,codepage,9254,13,Insect Blade,インセクトブレイダー,
641,684,codepage,9267,15,Banshee Scales,バンシースケイル,
641,685,codepage,9282,12,Tuning Wing,〓〓〓,
641,686,codepage,9294,12,Crest Estoc,クレストエストック,
641,687,codepage,9306,6,Amber,〓〓,
641,688,codepage,9312,10,Tough Fin,堅〓なヒレ,
641,689,codepage,9322,10,Ray Force,レイフォース,
641,690,codepage,9332,12,Broken Claw,〓れた〓,
641,691,codepage,9344,10,Axe Crust,戦〓殻,
641,692,codepage,9354,12,Sight Stone,〓〓,
641,693,codepage,9366,11,Vision Orb,ビジヨンオーブ,
641,694,codepage,9377,13,Bloody Patch,ブラッディクロス,
641,695,codepage,9390,18,Evil Eyebrow Ring,魔眼のピアス,
641,696,codepage,9408,16,Steel Horseshoe,鋼の〓鉄,
641,697,codepage,9424,16,Symbol of Might,マイトシンボル,
641,698,codepage,9440,13,Vortex Crest,〓〓の〓〓,
641,699,codepage,9453,20,Rising Dragon Talon,〓〓〓,
641,700,codepage,9473,12,Spiked Claw,スパイククロー,
641,701,codepage,9485,12,Scythe Claw,サイズクロー,
641,702,codepage,9497,14,Obsidian Claw,〓〓の〓,
641,703,codepage,9511,11,Blade Claw,ブレイドクロー,
641,704,codepage,9522,11,Dragon Rib,ドラゴンリブ,
641,705,codepage,9533,18,Dragon Meat Paste,竜の肉味〓,
641,706,codepage,9551,12,Arc-en-Ciel,アルカンシェル,
641,707,codepage,9563,18,Evil Eye of Death,〓〓の魔眼,
641,708,codepage,9581,18,Magic Dragon Horn,魔竜の大〓,
641,709,codepage,9599,19,Orientation Scales,〓〓〓,
641,710,codepage,9618,23,Unladen Swallow Scales,〓〓〓,
641,711,codepage,9641,14,Homing Scales,ホーミングスケイル,
641,712,codepage,9655,15,Crimson Scales,紅〓のうろこ,
641,713,codepage,9670,14,Ghibli Scales,ギブリスケイル,
641,714,codepage,9684,12,Bora Scales,ボーラスケイル,
641,715,codepage,9696,15,Khamsin Scales,カムシーンスケイル,
641,716,codepage,9711,12,Ymir's Tear,ユミルの涙,
641,717,codepage,9723,12,Thor's Rage,トールレイジ,
641,718,codepage,9735,10,Deep Doom,ディープドゥーム,
641,719,codepage,9745,12,Blood Jewel,ブラッドジュエリー,
641,720,codepage,9757,13,Firefly Fire,〓火,
641,721,codepage,9770,12,Cursed Soul,〓〓の〓,
641,722,codepage,9782,12,Dark Matter,ダークマター,
641,723,codepage,9794,12,Abyss Cloak,暗〓のマント,
641,724,codepage,9806,18,Demon's Right Arm,〓魔の〓〓,
641,725,codepage,9824,17,Demon's Left Arm,〓魔の〓〓,
641,726,codepage,9841,13,Demon's Hoof,〓魔のひ〓め,
641,727,codepage,9854,15,Eternal Silver,不〓銀,
641,728,codepage,9869,11,Orichalcum,オリハルコン,
641,729,codepage,9880,14,Electric Bone,〓気骨,
641,730,codepage,9894,16,Lightning Stone,〓〓石,
641,731,codepage,9910,14,Sprinter Cell,スプリントセル,
641,732,codepage,9924,12,Giant Pearl,大〓の〓〓,
641,733,codepage,9936,12,Kraken Fang,クラーケンファング,
641,734,codepage,9948,12,Metabolizer,メタボライザー,
641,735,codepage,9960,16,Bullets of Evil,ブリッツオブイービル,
641,736,codepage,9976,11,Moon Pearl,ムーンパール,
641,737,codepage,9987,17,Pulverizing Bone,〓砕骨,
641,738,codepage,10004,16,Assault Missile,アサルトミサイル,
641,739,codepage,10020,21,Sylphide's Arrowhead,シルフィードアロートップ,
641,740,codepage,10041,11,Lucky Tail,しっ〓ホルダー,
641,741,codepage,10052,10,Empty Box,空の小〓,
641,742,codepage,10062,14,Firemouse Fur,火ネズミの〓〓,
641,743,codepage,10076,17,Demon's Parabola,〓魔のパラボラ,
641,744,codepage,10093,10,Bat Cloak,こうもりのマント,
641,745,codepage,10103,14,Griffon Talon,グリフォンの〓,
641,746,codepage,10117,14,Drilling Beak,〓〓のくちばし,
641,747,codepage,10131,18,Silver Vine Frame,銀〓のカズラ,
641,748,codepage,10149,19,Mirror of the Lake,〓面の鏡,
641,749,codepage,10168,14,Wind-up Screw,ネジ〓き,
641,750,codepage,10182,11,Fatal Seed,フェイタルシード,
641,751,codepage,10193,12,Tiny Flower,ちいさな花,
641,752,codepage,10205,5,Lily,リリィ,
641,753,codepage,10210,13,Weeping Lily,スズラン,
641,754,codepage,10223,10,Gladiolus,グラジオラス,
641,755,codepage,10233,14,Amber Lenneth,レナス人〓・アンバー,
641,756,codepage,10247,17,Metallic Lenneth,レナス人〓・メタリック,
641,757,codepage,10264,16,Crystal Lenneth,レナス人〓・クリスタル,
641,758,codepage,10280,9,Truthade,トゥルサード,
641,759,codepage,10289,8,Incense,インセンス,
641,760,codepage,10297,12,Dragon Palm,竜の〓,
641,761,codepage,10309,15,Prancing Horse,〓ね〓の〓〓,
641,762,codepage,10324,14,Celadon Chick,青〓のひよこ,
641,763,codepage,10338,14,Ruby-Eyed Bee,ルビーのミツバチ,
641,764,codepage,10352,15,Beryl Bracelet,〓〓石の〓輪,
641,765,codepage,10367,18,Red Copper Mirror,〓〓の鏡,
641,766,codepage,10385,19,Blue Bronze Mirror,青〓の鏡,
